id,config_id,updated_at,trading_date,cashflow,total_assets,positions
6651b7a2-a67e-48e0-8ad3-b2a40802c001,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:41:23.181658+00,2025-04-08 00:00:00+00,9343.29,90182.17,"{""KO"": {""value"": 36262.6, ""shares"": 530}, ""AXP"": {""value"": 13189.23, ""shares"": 57}, ""BAC"": {""value"": 4518.87, ""shares"": 129}, ""CVX"": {""value"": 18074.76, ""shares"": 132}, ""AAPL"": {""value"": 8793.42, ""shares"": 51}}"
015fe779-cc28-49fb-923b-9ed67470d92f,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:37:07.451084+00,2025-04-07 00:00:00+00,27.44,91565.15,"{""KO"": {""value"": 31928.79, ""shares"": 467}, ""AXP"": {""value"": 13353.96, ""shares"": 57}, ""BAC"": {""value"": 9250.8, ""shares"": 260}, ""CVX"": {""value"": 27749.7, ""shares"": 198}, ""AAPL"": {""value"": 9254.46, ""shares"": 51}}"
96797ca2-0695-4748-a7ae-36ed73e8c064,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:33:35.116041+00,2025-04-04 00:00:00+00,15704.29,92871.13,"{""KO"": {""value"": 24055.92, ""shares"": 344}, ""AXP"": {""value"": 9580.88, ""shares"": 41}, ""BAC"": {""value"": 5364.84, ""shares"": 156}, ""CVX"": {""value"": 28369.44, ""shares"": 198}, ""AAPL"": {""value"": 9795.76, ""shares"": 52}}"
9244b42a-0d54-41b7-a685-fc5dd97b6734,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:27:57.924371+00,2025-04-03 00:00:00+00,6336.06,98781.84,"{""KO"": {""value"": 29784.26, ""shares"": 407}, ""AXP"": {""value"": 14373.56, ""shares"": 58}, ""BAC"": {""value"": 4615.28, ""shares"": 124}, ""CVX"": {""value"": 24979.2, ""shares"": 160}, ""AAPL"": {""value"": 18693.48, ""shares"": 92}}"
c4d3d0ea-901d-44bd-a4c4-d4fae77af5a0,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:24:29.390904+00,2025-04-02 00:00:00+00,4728.79,103042.42,"{""KO"": {""value"": 35950.32, ""shares"": 504}, ""AXP"": {""value"": 15964.5, ""shares"": 58}, ""BAC"": {""value"": 5147.55, ""shares"": 123}, ""CVX"": {""value"": 25802.85, ""shares"": 155}, ""AAPL"": {""value"": 15448.41, ""shares"": 69}}"
839b39da-b893-4cf9-9ca8-eec029c80915,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:19:21.605173+00,2025-04-01 00:00:00+00,5194.27,103402.54,"{""KO"": {""value"": 36006.87, ""shares"": 501}, ""AXP"": {""value"": 10819.2, ""shares"": 40}, ""BAC"": {""value"": 5144.76, ""shares"": 124}, ""CVX"": {""value"": 30837.33, ""shares"": 183}, ""AAPL"": {""value"": 15400.11, ""shares"": 69}}"
c5ffc433-5068-4aeb-aa58-eb9079f6f7ad,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:16:57.78528+00,2025-03-31 00:00:00+00,1184.34,102939.85,"{""KO"": {""value"": 40823.4, ""shares"": 570}, ""AXP"": {""value"": 9954.85, ""shares"": 37}, ""BAC"": {""value"": 5091.06, ""shares"": 122}, ""CVX"": {""value"": 30781.36, ""shares"": 184}, ""AAPL"": {""value"": 15104.84, ""shares"": 68}}"
a488f93c-9e26-4197-b252-5f80d930c85e,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:14:33.095197+00,2025-03-28 00:00:00+00,10292.22,101664.78,"{""KO"": {""value"": 35607.22, ""shares"": 506}, ""AXP"": {""value"": 5044.12, ""shares"": 19}, ""BAC"": {""value"": 5073.75, ""shares"": 123}, ""CVX"": {""value"": 30394.47, ""shares"": 183}, ""AAPL"": {""value"": 15253, ""shares"": 70}}"
4038dbf8-21eb-4942-9095-0d39a70acc53,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:11:23.755654+00,2025-03-27 00:00:00+00,5675.60,102891.99,"{""KO"": {""value"": 30842.64, ""shares"": 436}, ""AXP"": {""value"": 10064.74, ""shares"": 37}, ""BAC"": {""value"": 10256.96, ""shares"": 241}, ""CVX"": {""value"": 30830.25, ""shares"": 185}, ""AAPL"": {""value"": 15221.8, ""shares"": 68}}"
18cfd617-7d2c-4094-922d-7abecf3be1a9,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:07:20.019148+00,2025-03-26 00:00:00+00,10892.71,102920.07,"{""KO"": {""value"": 25557.3, ""shares"": 365}, ""AXP"": {""value"": 10212, ""shares"": 37}, ""BAC"": {""value"": 10233.98, ""shares"": 239}, ""CVX"": {""value"": 30738.51, ""shares"": 183}, ""AAPL"": {""value"": 15285.57, ""shares"": 69}}"
9ad9d787-1566-4000-869a-22299e87a6cf,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:04:40.496252+00,2025-03-25 00:00:00+00,26177.97,102601.69,"{""KO"": {""value"": 15344.63, ""shares"": 223}, ""AXP"": {""value"": 10054.08, ""shares"": 36}, ""BAC"": {""value"": 10257.36, ""shares"": 237}, ""CVX"": {""value"": 30698.9, ""shares"": 185}, ""AAPL"": {""value"": 10068.75, ""shares"": 45}}"
8446f1cd-ff10-4d3f-b3d6-7295b0ff4d41,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:02:26.513694+00,2025-03-24 00:00:00+00,21212.62,102156.39,"{""KO"": {""value"": 15237.95, ""shares"": 221}, ""AXP"": {""value"": 10002.96, ""shares"": 36}, ""BAC"": {""value"": 10164.52, ""shares"": 236}, ""CVX"": {""value"": 30528.7, ""shares"": 185}, ""AAPL"": {""value"": 15009.64, ""shares"": 68}}"
280266da-df9b-4b7a-a6e0-9d8833867c27,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 13:58:22.413745+00,2025-03-21 00:00:00+00,20686.36,101473.68,"{""KO"": {""value"": 15244.74, ""shares"": 222}, ""AXP"": {""value"": 10008.87, ""shares"": 37}, ""BAC"": {""value"": 5138.87, ""shares"": 121}, ""CVX"": {""value"": 30314, ""shares"": 184}, ""AAPL"": {""value"": 20080.84, ""shares"": 92}}"
10821407-c673-4a4b-bb28-f20c95194f85,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 13:55:43.37739+00,2025-03-20 00:00:00+00,15810.52,101319.22,"{""KO"": {""value"": 15127.07, ""shares"": 217}, ""AXP"": {""value"": 4874.94, ""shares"": 18}, ""BAC"": {""value"": 5012.64, ""shares"": 118}, ""CVX"": {""value"": 40368.65, ""shares"": 245}, ""AAPL"": {""value"": 20125.4, ""shares"": 94}}"
08d5108e-4923-4f34-af7b-10946ffdd5ff,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 13:53:49.010928+00,2025-03-19 00:00:00+00,11126.45,101078.56,"{""KO"": {""value"": 25148.64, ""shares"": 363}, ""AXP"": {""value"": 4871.7, ""shares"": 18}, ""BAC"": {""value"": 5022.99, ""shares"": 119}, ""CVX"": {""value"": 35106.7, ""shares"": 214}, ""AAPL"": {""value"": 19802.08, ""shares"": 92}}"
7597bff2-91cf-4244-8f56-d8719968d741,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 13:50:23.759646+00,2025-03-18 00:00:00+00,14.45,99936.77,"{""KO"": {""value"": 34481.86, ""shares"": 497}, ""AXP"": {""value"": 10246.08, ""shares"": 39}, ""BAC"": {""value"": 9954.35, ""shares"": 239}, ""CVX"": {""value"": 25247.17, ""shares"": 157}, ""AAPL"": {""value"": 19992.86, ""shares"": 94}}"
5d1a3da9-11e1-4dc3-bc77-e7b2a1ac8ddf,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 13:47:59.846017+00,2025-03-17 00:00:00+00,20383.38,100000.00,"{""KO"": {""value"": 24962.72, ""shares"": 356}, ""AXP"": {""value"": 9782.06, ""shares"": 37}, ""BAC"": {""value"": 4972.8, ""shares"": 120}, ""CVX"": {""value"": 24919.04, ""shares"": 157}, ""AAPL"": {""value"": 14980, ""shares"": 70}}"
836dc493-3384-4c73-a41c-70f4145810a4,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 13:45:55.473201+00,2025-03-17 00:00:00+00,100000.00,100000.00,{}
64e7a721-edf2-4d1c-a4a0-3e143932a611,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:44:47.415184+00,2025-04-17 00:00:00+00,73990.10,98119.05,"{""KO"": {""value"": 0, ""shares"": 0}, ""AXP"": {""value"": 14575.98, ""shares"": 58}, ""BAC"": {""value"": 0, ""shares"": 0}, ""CVX"": {""value"": 4825.45, ""shares"": 35}, ""AAPL"": {""value"": 4727.52, ""shares"": 24}}"
4fa89682-116b-4043-a95b-ccd290f440e4,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:43:23.263577+00,2025-04-16 00:00:00+00,73939.10,98018.63,"{""KO"": {""value"": 0, ""shares"": 0}, ""AXP"": {""value"": 9863.88, ""shares"": 39}, ""BAC"": {""value"": 4815.57, ""shares"": 129}, ""CVX"": {""value"": 4737.6, ""shares"": 35}, ""AAPL"": {""value"": 4662.48, ""shares"": 24}}"
eeaa8ac3-3967-42d6-9e0f-6dfb17f69324,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:41:30.821751+00,2025-04-15 00:00:00+00,74123.26,98370.05,"{""KO"": {""value"": 4886.48, ""shares"": 68}, ""AXP"": {""value"": 4899.34, ""shares"": 19}, ""BAC"": {""value"": 4900.71, ""shares"": 129}, ""CVX"": {""value"": 4708.9, ""shares"": 35}, ""AAPL"": {""value"": 4851.36, ""shares"": 24}}"
c5d73da8-d5c1-4365-b0f7-270c4b81ab58,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:39:54.60658+00,2025-04-14 00:00:00+00,59455.58,98343.09,"{""KO"": {""value"": 19561.5, ""shares"": 270}, ""AXP"": {""value"": 4852.22, ""shares"": 19}, ""BAC"": {""value"": 4877.11, ""shares"": 133}, ""CVX"": {""value"": 4736.2, ""shares"": 35}, ""AAPL"": {""value"": 4860.48, ""shares"": 24}}"
cfa498e7-ce50-4874-961e-68114e4e7094,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:38:31.034951+00,2025-04-11 00:00:00+00,55043.45,97724.72,"{""KO"": {""value"": 19500.39, ""shares"": 273}, ""AXP"": {""value"": 9040.68, ""shares"": 36}, ""BAC"": {""value"": 4637.55, ""shares"": 129}, ""CVX"": {""value"": 4747.05, ""shares"": 35}, ""AAPL"": {""value"": 4755.6, ""shares"": 24}}"
cd469ac5-b007-4219-9a10-76c6b60b036f,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:36:25.19812+00,2025-04-10 00:00:00+00,39571.61,96570.78,"{""KO"": {""value"": 19529.76, ""shares"": 276}, ""AXP"": {""value"": 8888.04, ""shares"": 36}, ""BAC"": {""value"": 4624.65, ""shares"": 129}, ""CVX"": {""value"": 4724.3, ""shares"": 35}, ""AAPL"": {""value"": 19232.42, ""shares"": 101}}"
91d5e460-c893-4645-bcd0-ac52ba6369fb,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:34:08.826602+00,2025-04-09 00:00:00+00,63528.33,97071.84,"{""KO"": {""value"": 19306.2, ""shares"": 276}, ""AXP"": {""value"": 9444.96, ""shares"": 36}, ""BAC"": {""value"": 4792.35, ""shares"": 129}, ""CVX"": {""value"": 0, ""shares"": 0}, ""AAPL"": {""value"": 0, ""shares"": 0}}"
893dfb2a-3839-441a-9c9b-4976deb9a77d,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:25:22.111856+00,2025-04-08 00:00:00+00,57064.33,94987.08,"{""KO"": {""value"": 23741.74, ""shares"": 347}, ""AXP"": {""value"": 9486.99, ""shares"": 41}, ""BAC"": {""value"": 4694.02, ""shares"": 134}, ""CVX"": {""value"": 0, ""shares"": 0}, ""AAPL"": {""value"": 0, ""shares"": 0}}"
321e3c7d-8ddc-49c3-bb25-758b64927955,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:23:52.462823+00,2025-04-07 00:00:00+00,75993.28,95050.33,"{""KO"": {""value"": 14289.33, ""shares"": 209}, ""AXP"": {""value"": 0, ""shares"": 0}, ""BAC"": {""value"": 4767.72, ""shares"": 134}, ""CVX"": {""value"": 0, ""shares"": 0}, ""AAPL"": {""value"": 0, ""shares"": 0}}"
ab3ce4ef-5a3e-48c5-8bd2-759b71d51a17,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:21:33.494627+00,2025-04-04 00:00:00+00,61667.80,95532.18,"{""KO"": {""value"": 4755.24, ""shares"": 68}, ""AXP"": {""value"": 0, ""shares"": 0}, ""BAC"": {""value"": 4608.26, ""shares"": 134}, ""CVX"": {""value"": 24500.88, ""shares"": 171}, ""AAPL"": {""value"": 0, ""shares"": 0}}"
5fc01eec-9e8d-4b20-93d5-5539c78056b3,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:19:58.557869+00,2025-04-03 00:00:00+00,49786.32,99347.22,"{""KO"": {""value"": 4976.24, ""shares"": 68}, ""AXP"": {""value"": 0, ""shares"": 0}, ""BAC"": {""value"": 4987.48, ""shares"": 134}, ""CVX"": {""value"": 35127, ""shares"": 225}, ""AAPL"": {""value"": 4470.18, ""shares"": 22}}"
aa8adb59-ca52-4977-bab6-1166bfa6c34e,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:16:40.561148+00,2025-04-02 00:00:00+00,66596.50,101404.23,"{""KO"": {""value"": 4993.1, ""shares"": 70}, ""AXP"": {""value"": 4954.5, ""shares"": 18}, ""BAC"": {""value"": -41.85, ""shares"": -1}, ""CVX"": {""value"": 19976.4, ""shares"": 120}, ""AAPL"": {""value"": 4925.58, ""shares"": 22}}"
9aa40f4c-98ad-43a9-b8c9-07237264ac19,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:13:50.377965+00,2025-04-01 00:00:00+00,56299.48,101525.55,"{""KO"": {""value"": 5030.9, ""shares"": 70}, ""AXP"": {""value"": 4868.64, ""shares"": 18}, ""BAC"": {""value"": 5061.78, ""shares"": 122}, ""CVX"": {""value"": 20221.2, ""shares"": 120}, ""AAPL"": {""value"": 10043.55, ""shares"": 45}}"
6a5ecd7c-635c-48b5-936d-af5a7946d6de,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:09:50.856592+00,2025-03-31 00:00:00+00,55978.39,101289.07,"{""KO"": {""value"": 5013.4, ""shares"": 70}, ""AXP"": {""value"": 4842.9, ""shares"": 18}, ""BAC"": {""value"": 5007.6, ""shares"": 120}, ""CVX"": {""value"": 30446.78, ""shares"": 182}, ""AAPL"": {""value"": 0, ""shares"": 0}}"
02660102-dbe4-4ffa-bd2c-784eb2baa393,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 03:08:03.868693+00,2025-03-28 00:00:00+00,55758.46,100821.03,"{""KO"": {""value"": 4996.27, ""shares"": 71}, ""AXP"": {""value"": 5044.12, ""shares"": 19}, ""BAC"": {""value"": 0, ""shares"": 0}, ""CVX"": {""value"": 30228.38, ""shares"": 182}, ""AAPL"": {""value"": 4793.8, ""shares"": 22}}"
09d41459-3e12-45f7-b22c-02bbfb1a8c9f,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 02:52:51.204782+00,2025-03-27 00:00:00+00,56017.58,101232.08,"{""KO"": {""value"": 5022.54, ""shares"": 71}, ""AXP"": {""value"": 0, ""shares"": 0}, ""BAC"": {""value"": 4936.96, ""shares"": 116}, ""CVX"": {""value"": 30330.3, ""shares"": 182}, ""AAPL"": {""value"": 4924.7, ""shares"": 22}}"
3cabdf77-5b75-46e2-b5b1-1ca3efd0e068,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 02:50:37.678233+00,2025-03-26 00:00:00+00,55946.84,101399.60,"{""KO"": {""value"": 5041.44, ""shares"": 72}, ""AXP"": {""value"": 0, ""shares"": 0}, ""BAC"": {""value"": 4967.12, ""shares"": 116}, ""CVX"": {""value"": 30570.54, ""shares"": 182}, ""AAPL"": {""value"": 4873.66, ""shares"": 22}}"
df7f6111-cd6f-4faf-a26b-475b8f8b59ee,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 02:46:11.694618+00,2025-03-25 00:00:00+00,50978.84,101104.26,"{""KO"": {""value"": 4954.32, ""shares"": 72}, ""AXP"": {""value"": 5027.04, ""shares"": 18}, ""BAC"": {""value"": 5020.48, ""shares"": 116}, ""CVX"": {""value"": 30201.08, ""shares"": 182}, ""AAPL"": {""value"": 4922.5, ""shares"": 22}}"
ef89f0ce-304b-4bdd-af00-d939b5b0c16f,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 02:38:04.053244+00,2025-03-24 00:00:00+00,55733.29,100855.12,"{""KO"": {""value"": 4964.4, ""shares"": 72}, ""AXP"": {""value"": 5001.48, ""shares"": 18}, ""BAC"": {""value"": 4996.12, ""shares"": 116}, ""CVX"": {""value"": 25083.04, ""shares"": 152}, ""AAPL"": {""value"": 5076.79, ""shares"": 23}}"
63e1006e-30c7-476a-b931-cb729815ecef,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 02:30:40.020637+00,2025-03-21 00:00:00+00,55647.15,100534.24,"{""KO"": {""value"": 4944.24, ""shares"": 72}, ""AXP"": {""value"": 4869.18, ""shares"": 18}, ""BAC"": {""value"": 5011.46, ""shares"": 118}, ""CVX"": {""value"": 25042, ""shares"": 152}, ""AAPL"": {""value"": 5020.21, ""shares"": 23}}"
236ad1dc-64d9-4d2c-bea4-cf4997d2c6e5,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 02:28:43.532811+00,2025-03-20 00:00:00+00,55647.15,100523.19,"{""KO"": {""value"": 5019.12, ""shares"": 72}, ""AXP"": {""value"": 4874.94, ""shares"": 18}, ""BAC"": {""value"": 5012.64, ""shares"": 118}, ""CVX"": {""value"": 25045.04, ""shares"": 152}, ""AAPL"": {""value"": 4924.3, ""shares"": 23}}"
afa94f8c-e318-4481-98de-81645107de48,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 02:26:36.381662+00,2025-03-19 00:00:00+00,80761.73,100493.61,"{""KO"": {""value"": 4988.16, ""shares"": 72}, ""AXP"": {""value"": 4871.7, ""shares"": 18}, ""BAC"": {""value"": 0, ""shares"": 0}, ""CVX"": {""value"": 4921.5, ""shares"": 30}, ""AAPL"": {""value"": 4950.52, ""shares"": 23}}"
d90e8acc-306a-463d-8df3-00d7ea9c0abe,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 02:24:56.314702+00,2025-03-18 00:00:00+00,60494.05,100008.96,"{""KO"": {""value"": 14777.94, ""shares"": 213}, ""AXP"": {""value"": 4728.96, ""shares"": 18}, ""BAC"": {""value"": 0, ""shares"": 0}, ""CVX"": {""value"": 15116.14, ""shares"": 94}, ""AAPL"": {""value"": 4891.87, ""shares"": 23}}"
477b4236-ae7a-4a93-aeb0-0e71b717aab1,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 02:22:35.909425+00,2025-03-17 00:00:00+00,65385.92,100000.00,"{""KO"": {""value"": 14935.56, ""shares"": 213}, ""AXP"": {""value"": 4758.84, ""shares"": 18}, ""BAC"": {""value"": 0, ""shares"": 0}, ""CVX"": {""value"": 14919.68, ""shares"": 94}, ""AAPL"": {""value"": 0, ""shares"": 0}}"
63048aa2-2cb4-4825-80c2-c082df96323a,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-04-23 02:21:17.396186+00,2025-03-17 00:00:00+00,100000.00,100000.00,{}
f42077ef-b9ba-43ba-8eb6-c35f36010498,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-04-21 13:39:56.820087+00,2025-04-17 00:00:00+00,19214.60,94397.52,"{""KO"": {""value"": 23433, ""shares"": 321}, ""AXP"": {""value"": 14073.36, ""shares"": 56}, ""BAC"": {""value"": 9352.5, ""shares"": 250}, ""CVX"": {""value"": 14338.48, ""shares"": 104}, ""AAPL"": {""value"": 13985.58, ""shares"": 71}}"
a96feb31-a6a6-4166-a9d7-e966a08fe1eb,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-04-21 13:32:20.200892+00,2025-04-16 00:00:00+00,28329.62,93810.38,"{""KO"": {""value"": 14192.64, ""shares"": 198}, ""AXP"": {""value"": 14163.52, ""shares"": 56}, ""BAC"": {""value"": 14110.74, ""shares"": 378}, ""CVX"": {""value"": 14077.44, ""shares"": 104}, ""AAPL"": {""value"": 8936.42, ""shares"": 46}}"
2fcb9c9d-0076-4afc-a1a4-0d4b5d543bea,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-04-21 13:25:23.31888+00,2025-04-15 00:00:00+00,15035.15,94900.32,"{""KO"": {""value"": 14228.28, ""shares"": 198}, ""AXP"": {""value"": 23465.26, ""shares"": 91}, ""BAC"": {""value"": 18881.03, ""shares"": 497}, ""CVX"": {""value"": 13992.16, ""shares"": 104}, ""AAPL"": {""value"": 9298.44, ""shares"": 46}}"
0f719885-3020-4731-aea9-38be0f6f507d,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-04-21 13:19:22.41747+00,2025-04-14 00:00:00+00,4514.75,94297.55,"{""KO"": {""value"": 24415.65, ""shares"": 337}, ""AXP"": {""value"": 23239.58, ""shares"": 91}, ""BAC"": {""value"": 18738.37, ""shares"": 511}, ""CVX"": {""value"": 14073.28, ""shares"": 104}, ""AAPL"": {""value"": 9315.92, ""shares"": 46}}"
82c18422-a0fc-4b1d-b099-68fc8ba3d1b3,92324c1c-498e-438a-939a-58e240ac1398,2025-04-21 13:17:34.504328+00,2025-04-17 00:00:00+00,45286.13,93261.81,"{""KO"": {""value"": 13870, ""shares"": 190}, ""AXP"": {""value"": 11057.64, ""shares"": 44}, ""BAC"": {""value"": 9240.27, ""shares"": 247}, ""CVX"": {""value"": 4549.71, ""shares"": 33}, ""AAPL"": {""value"": 9258.06, ""shares"": 47}}"
858164ae-576a-4d87-a7e8-f3f0d0fb902e,92324c1c-498e-438a-939a-58e240ac1398,2025-04-21 13:15:10.840516+00,2025-04-16 00:00:00+00,37463.60,92715.90,"{""KO"": {""value"": 23152.64, ""shares"": 323}, ""AXP"": {""value"": 9105.12, ""shares"": 36}, ""BAC"": {""value"": 13924.09, ""shares"": 373}, ""CVX"": {""value"": 4602.24, ""shares"": 34}, ""AAPL"": {""value"": 4468.21, ""shares"": 23}}"
e54d8f05-ecd7-4bbf-900d-99731b09994e,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-04-21 13:13:34.039964+00,2025-04-11 00:00:00+00,14405.28,93291.65,"{""KO"": {""value"": 23214.75, ""shares"": 325}, ""AXP"": {""value"": 14314.41, ""shares"": 57}, ""BAC"": {""value"": 13661, ""shares"": 380}, ""CVX"": {""value"": 18581.31, ""shares"": 137}, ""AAPL"": {""value"": 9114.9, ""shares"": 46}}"
ad3120fd-d12a-4de2-8471-ddd248eb2ba4,92324c1c-498e-438a-939a-58e240ac1398,2025-04-21 13:12:36.748131+00,2025-04-15 00:00:00+00,48658.45,93223.54,"{""KO"": {""value"": 18611.74, ""shares"": 259}, ""AXP"": {""value"": 7220.08, ""shares"": 28}, ""BAC"": {""value"": 9307.55, ""shares"": 245}, ""CVX"": {""value"": 4574.36, ""shares"": 34}, ""AAPL"": {""value"": 4851.36, ""shares"": 24}}"
3e4d0583-ce60-4b18-8696-79aa1e4c5004,92324c1c-498e-438a-939a-58e240ac1398,2025-04-21 13:10:12.4472+00,2025-04-14 00:00:00+00,56377.72,93198.50,"{""KO"": {""value"": 18547.2, ""shares"": 256}, ""AXP"": {""value"": 4596.84, ""shares"": 18}, ""BAC"": {""value"": 4620.42, ""shares"": 126}, ""CVX"": {""value"": 4600.88, ""shares"": 34}, ""AAPL"": {""value"": 4455.44, ""shares"": 22}}"
70f77eb0-2508-42a1-8774-f0365c116fde,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-04-21 13:07:34.277867+00,2025-04-10 00:00:00+00,7761.33,92102.34,"{""KO"": {""value"": 28516.28, ""shares"": 403}, ""AXP"": {""value"": 14072.73, ""shares"": 57}, ""BAC"": {""value"": 13623, ""shares"": 380}, ""CVX"": {""value"": 14037.92, ""shares"": 104}, ""AAPL"": {""value"": 14091.08, ""shares"": 74}}"
5510ea6e-9fc5-46a1-bc24-6d8c15eaebd7,92324c1c-498e-438a-939a-58e240ac1398,2025-04-21 13:07:32.921679+00,2025-04-11 00:00:00+00,56301.16,92675.01,"{""KO"": {""value"": 15571.74, ""shares"": 218}, ""AXP"": {""value"": 7031.64, ""shares"": 28}, ""BAC"": {""value"": 4601.6, ""shares"": 128}, ""CVX"": {""value"": 4611.42, ""shares"": 34}, ""AAPL"": {""value"": 4557.45, ""shares"": 23}}"
9fd14883-af0e-4a66-a73b-c29d84482f20,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-04-21 13:05:19.305116+00,2025-04-17 00:00:00+00,41883.83,92171.08,"{""KO"": {""value"": 27521, ""shares"": 377}, ""AXP"": {""value"": 9047.16, ""shares"": 36}, ""BAC"": {""value"": 4638.84, ""shares"": 124}, ""CVX"": {""value"": 4549.71, ""shares"": 33}, ""AAPL"": {""value"": 4530.54, ""shares"": 23}}"
15cfca22-39ca-4f8c-9ec1-5db2b2cdfd30,92324c1c-498e-438a-939a-58e240ac1398,2025-04-21 13:05:06.147762+00,2025-04-10 00:00:00+00,50011.30,92192.86,"{""KO"": {""value"": 14152, ""shares"": 200}, ""AXP"": {""value"": 4444.02, ""shares"": 18}, ""BAC"": {""value"": 9321, ""shares"": 260}, ""CVX"": {""value"": 9313.62, ""shares"": 69}, ""AAPL"": {""value"": 4950.92, ""shares"": 26}}"
6422019b-b02d-44d3-89e7-0520894fd7cb,92324c1c-498e-438a-939a-58e240ac1398,2025-04-21 13:01:49.985205+00,2025-04-09 00:00:00+00,50064.69,93852.02,"{""KO"": {""value"": 12031.4, ""shares"": 172}, ""AXP"": {""value"": 4460.12, ""shares"": 17}, ""BAC"": {""value"": 9287.5, ""shares"": 250}, ""CVX"": {""value"": 13434.76, ""shares"": 92}, ""AAPL"": {""value"": 4573.55, ""shares"": 23}}"
8712f173-a549-407b-b672-79c193949d46,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-04-21 13:00:04.024685+00,2025-04-16 00:00:00+00,64606.24,91875.24,"{""KO"": {""value"": 4587.52, ""shares"": 64}, ""AXP"": {""value"": 4552.56, ""shares"": 18}, ""BAC"": {""value"": 4591.59, ""shares"": 123}, ""CVX"": {""value"": 9069.12, ""shares"": 67}, ""AAPL"": {""value"": 4468.21, ""shares"": 23}}"
3c09005c-cc66-44fa-a7b9-78e02a3a07b0,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-04-21 12:57:34.260454+00,2025-04-09 00:00:00+00,16474.61,95080.90,"{""KO"": {""value"": 23223.4, ""shares"": 332}, ""AXP"": {""value"": 13380.36, ""shares"": 51}, ""BAC"": {""value"": 14117, ""shares"": 380}, ""CVX"": {""value"": 23510.83, ""shares"": 161}, ""AAPL"": {""value"": 4374.7, ""shares"": 22}}"
